ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh,energy_type,TotalTherms,AverageTherms
92037,9,2022,R,Y,1638,822053.0,502.0,electricity,0.0,0.0
92040,9,2022,R,N,3199,3967574.0,1240.0,electricity,0.0,0.0
92054,9,2022,R,Y,13415,5568571.0,415.0,electricity,0.0,0.0
92056,9,2022,R,N,17227,8644893.0,502.0,electricity,0.0,0.0
92057,9,2022,R,N,16814,8268805.0,492.0,electricity,0.0,0.0
92058,9,2022,R,Y,5875,4472885.0,761.0,electricity,0.0,0.0
92059,9,2022,R,N,399,407621.0,1022.0,electricity,0.0,0.0
92061,9,2022,R,N,391,258206.0,660.0,electricity,0.0,0.0
92064,9,2022,R,Y,13410,9565231.0,713.0,electricity,0.0,0.0
92065,9,2022,R,Y,3057,2289948.0,749.0,electricity,0.0,0.0
92067,9,2022,R,N,826,967250.0,1171.0,electricity,0.0,0.0
92069,9,2022,R,Y,2578,946167.0,367.0,electricity,0.0,0.0
92071,9,2022,R,Y,16532,11702550.0,708.0,electricity,0.0,0.0
92075,9,2022,R,N,4838,2395099.0,495.0,electricity,0.0,0.0
92078,9,2022,R,N,3149,1872165.0,595.0,electricity,0.0,0.0
92081,9,2022,R,Y,9043,4684400.0,518.0,electricity,0.0,0.0
92082,9,2022,R,Y,2383,1562779.0,656.0,electricity,0.0,0.0
92083,9,2022,R,N,9057,4416246.0,488.0,electricity,0.0,0.0
92084,9,2022,R,Y,10649,5523189.0,519.0,electricity,0.0,0.0
92086,9,2022,R,Y,111,375884.0,3386.0,electricity,0.0,0.0
92091,9,2022,R,N,119,111678.0,938.0,electricity,0.0,0.0
92101,9,2022,R,Y,3311,2127884.0,643.0,electricity,0.0,0.0
92102,9,2022,R,N,953,463650.0,487.0,electricity,0.0,0.0
92103,9,2022,R,Y,1797,585488.0,326.0,electricity,0.0,0.0
92104,9,2022,R,N,1885,580237.0,308.0,electricity,0.0,0.0
92105,9,2022,R,N,1146,379975.0,332.0,electricity,0.0,0.0
92106,9,2022,R,Y,583,305186.0,523.0,electricity,0.0,0.0
92107,9,2022,R,N,1068,292894.0,274.0,electricity,0.0,0.0
92108,9,2022,R,N,1891,1013385.0,536.0,electricity,0.0,0.0
92109,9,2022,R,N,2330,747016.0,321.0,electricity,0.0,0.0
92110,9,2022,R,N,1039,394265.0,379.0,electricity,0.0,0.0
92111,9,2022,R,Y,1145,416720.0,364.0,electricity,0.0,0.0
92113,9,2022,R,N,615,182070.0,296.0,electricity,0.0,0.0
92114,9,2022,R,N,766,354967.0,463.0,electricity,0.0,0.0
92115,9,2022,R,Y,1973,163386.0,83.0,electricity,0.0,0.0
92116,9,2022,R,N,1435,443139.0,309.0,electricity,0.0,0.0
92117,9,2022,R,N,1505,501204.0,333.0,electricity,0.0,0.0
92118,9,2022,R,Y,6966,5590107.0,802.0,electricity,0.0,0.0
92119,9,2022,R,N,772,367763.0,476.0,electricity,0.0,0.0
92120,9,2022,R,N,1192,656704.0,551.0,electricity,0.0,0.0
92121,9,2022,R,Y,244,2666218.0,10927.0,electricity,0.0,0.0
92122,9,2022,R,N,2857,905441.0,317.0,electricity,0.0,0.0
92123,9,2022,R,N,1189,1348515.0,1134.0,electricity,0.0,0.0
92124,9,2022,R,N,815,364250.0,447.0,electricity,0.0,0.0
92126,9,2022,R,Y,2222,825849.0,372.0,electricity,0.0,0.0
92127,9,2022,R,N,1961,1944873.0,992.0,electricity,0.0,0.0
92128,9,2022,R,Y,1701,1231384.0,724.0,electricity,0.0,0.0
92129,9,2022,R,N,1372,618564.0,451.0,electricity,0.0,0.0
92130,9,2022,R,N,1894,897250.0,474.0,electricity,0.0,0.0
92131,9,2022,R,Y,1242,612689.0,493.0,electricity,0.0,0.0
92139,9,2022,R,N,484,200312.0,414.0,electricity,0.0,0.0
92154,9,2022,R,Y,1229,753434.0,613.0,electricity,0.0,0.0
92173,9,2022,R,N,265,-13281.0,-50.0,electricity,0.0,0.0
92624,9,2022,R,N,2519,1498692.0,595.0,electricity,0.0,0.0
92629,9,2022,R,N,11368,6308954.0,555.0,electricity,0.0,0.0
92651,9,2022,R,Y,1449,1027830.0,709.0,electricity,0.0,0.0
92653,9,2022,R,N,5184,4885193.0,942.0,electricity,0.0,0.0
92656,9,2022,R,N,2044,1157612.0,566.0,electricity,0.0,0.0
92672,9,2022,R,Y,13465,7075999.0,526.0,electricity,0.0,0.0
92673,9,2022,R,N,8785,6555544.0,746.0,electricity,0.0,0.0
92675,9,2022,R,Y,10392,8225540.0,792.0,electricity,0.0,0.0
92677,9,2022,R,Y,19601,13335222.0,680.0,electricity,0.0,0.0
92679,9,2022,R,N,2852,3274370.0,1148.0,electricity,0.0,0.0
92688,9,2022,R,N,1720,1302834.0,757.0,electricity,0.0,0.0
92691,9,2022,R,Y,3196,2380224.0,745.0,electricity,0.0,0.0
92692,9,2022,R,N,5462,4109777.0,752.0,electricity,0.0,0.0
92694,9,2022,R,N,10399,8637349.0,831.0,electricity,0.0,0.0
91901,10,2022,R,Y,8132,3602486.0,443.0,electricity,0.0,0.0
91902,10,2022,R,N,4487,1951812.0,435.0,electricity,0.0,0.0
91905,10,2022,R,Y,273,109986.0,403.0,electricity,0.0,0.0
91906,10,2022,R,Y,1991,1429478.0,718.0,electricity,0.0,0.0
91910,10,2022,R,Y,3499,926533.0,265.0,electricity,0.0,0.0
91911,10,2022,R,Y,2893,667627.0,231.0,electricity,0.0,0.0
91913,10,2022,R,N,3212,1017191.0,317.0,electricity,0.0,0.0
91914,10,2022,R,N,849,258003.0,304.0,electricity,0.0,0.0
91915,10,2022,R,N,1983,606745.0,306.0,electricity,0.0,0.0
91917,10,2022,R,N,211,165514.0,784.0,electricity,0.0,0.0
91932,10,2022,R,N,1769,414330.0,234.0,electricity,0.0,0.0
91935,10,2022,R,N,2868,1407750.0,491.0,electricity,0.0,0.0
91941,10,2022,R,N,6356,2483248.0,391.0,electricity,0.0,0.0
91942,10,2022,R,N,3247,874026.0,269.0,electricity,0.0,0.0
91945,10,2022,R,N,8941,3094213.0,346.0,electricity,0.0,0.0
91950,10,2022,R,Y,15622,5558517.0,356.0,electricity,0.0,0.0
91977,10,2022,R,N,18354,7059901.0,385.0,electricity,0.0,0.0
91978,10,2022,R,N,2941,1448929.0,493.0,electricity,0.0,0.0
92003,10,2022,R,N,1912,915566.0,479.0,electricity,0.0,0.0
92004,10,2022,R,Y,2186,805422.0,368.0,electricity,0.0,0.0
92007,10,2022,R,N,805,231453.0,288.0,electricity,0.0,0.0
92008,10,2022,R,N,3329,1082200.0,325.0,electricity,0.0,0.0
92009,10,2022,R,N,2996,1058237.0,353.0,electricity,0.0,0.0
92010,10,2022,R,N,1696,1283017.0,756.0,electricity,0.0,0.0
92011,10,2022,R,N,1981,675000.0,341.0,electricity,0.0,0.0
92014,10,2022,R,N,1747,811732.0,465.0,electricity,0.0,0.0
92019,10,2022,R,N,14421,6322177.0,438.0,electricity,0.0,0.0
92020,10,2022,R,N,20521,7960545.0,388.0,electricity,0.0,0.0
92021,10,2022,R,N,21086,9711959.0,461.0,electricity,0.0,0.0
92024,10,2022,R,Y,3714,1187279.0,320.0,electricity,0.0,0.0
92025,10,2022,R,Y,15360,5700833.0,371.0,electricity,0.0,0.0
92026,10,2022,R,Y,18028,6610254.0,367.0,electricity,0.0,0.0
92027,10,2022,R,Y,16105,6229186.0,387.0,electricity,0.0,0.0
92028,10,2022,R,Y,17132,7099470.0,414.0,electricity,0.0,0.0
92029,10,2022,R,N,7190,3473334.0,483.0,electricity,0.0,0.0
92036,10,2022,R,Y,2352,930836.0,396.0,electricity,0.0,0.0
92037,10,2022,R,Y,3047,1208762.0,397.0,electricity,0.0,0.0
92040,10,2022,R,N,13829,7090328.0,513.0,electricity,0.0,0.0
92054,10,2022,R,Y,15696,5437335.0,346.0,electricity,0.0,0.0
92056,10,2022,R,N,20143,7233895.0,359.0,electricity,0.0,0.0
92057,10,2022,R,N,19481,6876177.0,353.0,electricity,0.0,0.0
92058,10,2022,R,Y,7020,4353490.0,620.0,electricity,0.0,0.0
92059,10,2022,R,N,520,365936.0,704.0,electricity,0.0,0.0
92061,10,2022,R,N,985,576473.0,585.0,electricity,0.0,0.0
92064,10,2022,R,Y,15346,6156138.0,401.0,electricity,0.0,0.0
92065,10,2022,R,Y,12153,5534238.0,455.0,electricity,0.0,0.0
92067,10,2022,R,N,3679,5256871.0,1429.0,electricity,0.0,0.0
92069,10,2022,R,Y,14773,4913586.0,333.0,electricity,0.0,0.0
92071,10,2022,R,Y,19560,8652861.0,442.0,electricity,0.0,0.0
92075,10,2022,R,N,5807,2377487.0,409.0,electricity,0.0,0.0
92078,10,2022,R,N,16916,7027642.0,415.0,electricity,0.0,0.0
92081,10,2022,R,Y,11328,3950675.0,349.0,electricity,0.0,0.0
92082,10,2022,R,Y,6669,2999751.0,450.0,electricity,0.0,0.0
92083,10,2022,R,N,11645,4503938.0,387.0,electricity,0.0,0.0
92084,10,2022,R,Y,15479,6007358.0,388.0,electricity,0.0,0.0
92086,10,2022,R,Y,444,341454.0,769.0,electricity,0.0,0.0
92091,10,2022,R,N,970,752660.0,776.0,electricity,0.0,0.0
92101,10,2022,R,Y,5318,2433611.0,458.0,electricity,0.0,0.0
92102,10,2022,R,N,1815,623162.0,343.0,electricity,0.0,0.0
92103,10,2022,R,Y,2932,651874.0,222.0,electricity,0.0,0.0
92104,10,2022,R,N,3337,652115.0,195.0,electricity,0.0,0.0
92105,10,2022,R,N,2291,468020.0,204.0,electricity,0.0,0.0
92106,10,2022,R,Y,1277,391837.0,307.0,electricity,0.0,0.0
92107,10,2022,R,N,1929,411474.0,213.0,electricity,0.0,0.0
92108,10,2022,R,N,2989,1149597.0,385.0,electricity,0.0,0.0
92109,10,2022,R,N,3935,1144743.0,291.0,electricity,0.0,0.0
92110,10,2022,R,N,1929,1933365.0,1002.0,electricity,0.0,0.0
92111,10,2022,R,Y,2247,507970.0,226.0,electricity,0.0,0.0
92113,10,2022,R,N,1240,246915.0,199.0,electricity,0.0,0.0
92114,10,2022,R,N,2467,520895.0,211.0,electricity,0.0,0.0
92115,10,2022,R,Y,3758,495810.0,132.0,electricity,0.0,0.0
92116,10,2022,R,N,2454,472431.0,193.0,electricity,0.0,0.0
92117,10,2022,R,N,3307,656745.0,199.0,electricity,0.0,0.0
92118,10,2022,R,Y,7919,4576441.0,578.0,electricity,0.0,0.0
92119,10,2022,R,N,1817,383154.0,211.0,electricity,0.0,0.0
92120,10,2022,R,N,2490,715336.0,287.0,electricity,0.0,0.0
92121,10,2022,R,Y,447,2347162.0,5251.0,electricity,0.0,0.0
92122,10,2022,R,N,4757,1342998.0,282.0,electricity,0.0,0.0
92123,10,2022,R,Y,2313,1719649.0,743.0,electricity,0.0,0.0
92124,10,2022,R,N,1638,440232.0,269.0,electricity,0.0,0.0
92126,10,2022,R,Y,4501,1021283.0,227.0,electricity,0.0,0.0
92127,10,2022,R,N,8265,3933463.0,476.0,electricity,0.0,0.0
92128,10,2022,R,Y,3489,1111604.0,319.0,electricity,0.0,0.0
92129,10,2022,R,N,3224,767197.0,238.0,electricity,0.0,0.0
92130,10,2022,R,N,4334,1399125.0,323.0,electricity,0.0,0.0
92131,10,2022,R,Y,2982,722450.0,242.0,electricity,0.0,0.0
92139,10,2022,R,N,1195,252895.0,212.0,electricity,0.0,0.0
92154,10,2022,R,Y,2813,963281.0,342.0,electricity,0.0,0.0
92173,10,2022,R,N,635,44183.0,70.0,electricity,0.0,0.0
92624,10,2022,R,N,2862,1337589.0,467.0,electricity,0.0,0.0
92629,10,2022,R,N,12997,5653995.0,435.0,electricity,0.0,0.0
92651,10,2022,R,Y,1635,954301.0,584.0,electricity,0.0,0.0
92653,10,2022,R,N,5689,3374890.0,593.0,electricity,0.0,0.0
92656,10,2022,R,N,2326,828936.0,356.0,electricity,0.0,0.0
92672,10,2022,R,Y,15425,6472572.0,420.0,electricity,0.0,0.0
92673,10,2022,R,N,9987,5043996.0,505.0,electricity,0.0,0.0
92675,10,2022,R,Y,11667,6465484.0,554.0,electricity,0.0,0.0
92677,10,2022,R,Y,22673,10082468.0,445.0,electricity,0.0,0.0
92679,10,2022,R,N,3175,2172783.0,684.0,electricity,0.0,0.0
92688,10,2022,R,N,1974,822538.0,417.0,electricity,0.0,0.0
92691,10,2022,R,Y,3739,1693612.0,453.0,electricity,0.0,0.0
92692,10,2022,R,N,6292,2765153.0,439.0,electricity,0.0,0.0
92694,10,2022,R,N,12146,6406860.0,527.0,electricity,0.0,0.0
91901,11,2022,R,Y,8174,4487324.0,549.0,electricity,0.0,0.0
91902,11,2022,R,N,4500,1900544.0,422.0,electricity,0.0,0.0
91905,11,2022,R,Y,275,160360.0,583.0,electricity,0.0,0.0
91906,11,2022,R,Y,2002,1697587.0,848.0,electricity,0.0,0.0
91910,11,2022,R,Y,3724,902926.0,242.0,electricity,0.0,0.0
91911,11,2022,R,Y,2900,628601.0,217.0,electricity,0.0,0.0
91913,11,2022,R,N,3336,798837.0,239.0,electricity,0.0,0.0
91914,11,2022,R,N,868,187643.0,216.0,electricity,0.0,0.0
91915,11,2022,R,Y,2039,518491.0,254.0,electricity,0.0,0.0
91917,11,2022,R,N,211,178290.0,845.0,electricity,0.0,0.0
91932,11,2022,R,N,1828,406997.0,223.0,electricity,0.0,0.0
91935,11,2022,R,N,2878,1703070.0,592.0,electricity,0.0,0.0
91941,11,2022,R,N,6322,2411975.0,382.0,electricity,0.0,0.0
91942,11,2022,R,N,3318,768819.0,232.0,electricity,0.0,0.0
91945,11,2022,R,N,8992,2901688.0,323.0,electricity,0.0,0.0
91950,11,2022,R,Y,15690,5228626.0,333.0,electricity,0.0,0.0
91977,11,2022,R,N,18479,6311135.0,342.0,electricity,0.0,0.0
91978,11,2022,R,N,2954,1336954.0,453.0,electricity,0.0,0.0
92003,11,2022,R,N,1927,1030411.0,535.0,electricity,0.0,0.0
92004,11,2022,R,Y,2207,650759.0,295.0,electricity,0.0,0.0
92007,11,2022,R,N,832,209396.0,252.0,electricity,0.0,0.0
92008,11,2022,R,N,3436,1056944.0,308.0,electricity,0.0,0.0
92009,11,2022,R,N,3086,976844.0,317.0,electricity,0.0,0.0
92010,11,2022,R,N,1755,718179.0,409.0,electricity,0.0,0.0
92011,11,2022,R,N,2040,598831.0,294.0,electricity,0.0,0.0
92014,11,2022,R,N,1749,799011.0,457.0,electricity,0.0,0.0
92019,11,2022,R,N,14497,5619571.0,388.0,electricity,0.0,0.0
92020,11,2022,R,N,20633,7211574.0,350.0,electricity,0.0,0.0
92021,11,2022,R,N,21183,8274636.0,391.0,electricity,0.0,0.0
92024,11,2022,R,Y,3647,1070316.0,293.0,electricity,0.0,0.0
92025,11,2022,R,Y,15433,5250578.0,340.0,electricity,0.0,0.0
92026,11,2022,R,N,18114,6691216.0,369.0,electricity,0.0,0.0
92027,11,2022,R,Y,16212,5270994.0,325.0,electricity,0.0,0.0
92028,11,2022,R,Y,17224,7058089.0,410.0,electricity,0.0,0.0
92029,11,2022,R,N,7227,3294841.0,456.0,electricity,0.0,0.0
92036,11,2022,R,Y,2368,1377340.0,582.0,electricity,0.0,0.0
92037,11,2022,R,Y,3049,1081210.0,355.0,electricity,0.0,0.0
92040,11,2022,R,N,13950,5885237.0,422.0,electricity,0.0,0.0
92054,11,2022,R,Y,15755,5343424.0,339.0,electricity,0.0,0.0
92056,11,2022,R,N,20261,6435132.0,318.0,electricity,0.0,0.0
92057,11,2022,R,N,19568,6464106.0,330.0,electricity,0.0,0.0
92058,11,2022,R,Y,7132,3567072.0,500.0,electricity,0.0,0.0
92059,11,2022,R,N,521,362196.0,695.0,electricity,0.0,0.0
92061,11,2022,R,N,981,747726.0,762.0,electricity,0.0,0.0
92064,11,2022,R,N,15423,5668044.0,368.0,electricity,0.0,0.0
92065,11,2022,R,Y,12213,6236640.0,511.0,electricity,0.0,0.0
92067,11,2022,R,N,3688,5053739.0,1370.0,electricity,0.0,0.0
92069,11,2022,R,Y,14859,4623377.0,311.0,electricity,0.0,0.0
92071,11,2022,R,Y,19843,7062203.0,356.0,electricity,0.0,0.0
92075,11,2022,R,N,5831,2391206.0,410.0,electricity,0.0,0.0
92078,11,2022,R,N,17116,6295622.0,368.0,electricity,0.0,0.0
92081,11,2022,R,Y,11410,3903956.0,342.0,electricity,0.0,0.0
92082,11,2022,R,Y,6713,3473201.0,517.0,electricity,0.0,0.0
92083,11,2022,R,N,11705,4072002.0,348.0,electricity,0.0,0.0
92084,11,2022,R,Y,15531,6140973.0,395.0,electricity,0.0,0.0
92086,11,2022,R,Y,443,497312.0,1123.0,electricity,0.0,0.0
92091,11,2022,R,N,973,720378.0,740.0,electricity,0.0,0.0
92101,11,2022,R,Y,5987,2519481.0,421.0,electricity,0.0,0.0
92102,11,2022,R,N,1913,519838.0,272.0,electricity,0.0,0.0
92103,11,2022,R,Y,3147,645565.0,205.0,electricity,0.0,0.0
92104,11,2022,R,N,3663,641456.0,175.0,electricity,0.0,0.0
92105,11,2022,R,N,2405,462993.0,193.0,electricity,0.0,0.0
92106,11,2022,R,Y,1239,341552.0,276.0,electricity,0.0,0.0
92107,11,2022,R,N,2004,420353.0,210.0,electricity,0.0,0.0
92108,11,2022,R,N,3311,989644.0,299.0,electricity,0.0,0.0
92109,11,2022,R,N,4072,933678.0,229.0,electricity,0.0,0.0
92110,11,2022,R,N,2011,1705871.0,848.0,electricity,0.0,0.0
92111,11,2022,R,Y,2186,480954.0,220.0,electricity,0.0,0.0
92113,11,2022,R,N,1284,251523.0,196.0,electricity,0.0,0.0
92114,11,2022,R,N,2291,470072.0,205.0,electricity,0.0,0.0
92115,11,2022,R,Y,3952,98705.0,25.0,electricity,0.0,0.0
92116,11,2022,R,N,2699,456917.0,169.0,electricity,0.0,0.0
92117,11,2022,R,N,3237,638897.0,197.0,electricity,0.0,0.0
92118,11,2022,R,Y,7934,4009846.0,505.0,electricity,0.0,0.0
92119,11,2022,R,N,1715,333135.0,194.0,electricity,0.0,0.0
92120,11,2022,R,N,2407,585504.0,243.0,electricity,0.0,0.0
92121,11,2022,R,Y,450,2017813.0,4484.0,electricity,0.0,0.0
92122,11,2022,R,N,4861,1403313.0,289.0,electricity,0.0,0.0
92123,11,2022,R,Y,2374,1358989.0,572.0,electricity,0.0,0.0
92124,11,2022,R,N,1622,391689.0,241.0,electricity,0.0,0.0
92126,11,2022,R,Y,4472,901997.0,202.0,electricity,0.0,0.0
92127,11,2022,R,N,8330,3411944.0,410.0,electricity,0.0,0.0
92128,11,2022,R,Y,3468,1038589.0,299.0,electricity,0.0,0.0
92129,11,2022,R,N,3236,637360.0,197.0,electricity,0.0,0.0
92130,11,2022,R,N,4109,1112726.0,271.0,electricity,0.0,0.0
92131,11,2022,R,Y,2741,589432.0,215.0,electricity,0.0,0.0
92139,11,2022,R,N,1178,209529.0,178.0,electricity,0.0,0.0
92154,11,2022,R,Y,2676,824552.0,308.0,electricity,0.0,0.0
92173,11,2022,R,N,638,36337.0,57.0,electricity,0.0,0.0
92624,11,2022,R,N,2865,1277180.0,446.0,electricity,0.0,0.0
92629,11,2022,R,N,13051,5301163.0,406.0,electricity,0.0,0.0
92651,11,2022,R,Y,1639,895018.0,546.0,electricity,0.0,0.0
92653,11,2022,R,N,5717,2930956.0,513.0,electricity,0.0,0.0
92656,11,2022,R,N,2332,701514.0,301.0,electricity,0.0,0.0
92672,11,2022,R,Y,15459,6021466.0,390.0,electricity,0.0,0.0
92673,11,2022,R,N,10136,4514976.0,445.0,electricity,0.0,0.0
92675,11,2022,R,Y,11737,5943363.0,506.0,electricity,0.0,0.0
92677,11,2022,R,Y,22748,9098969.0,400.0,electricity,0.0,0.0
92679,11,2022,R,N,3176,1772814.0,558.0,electricity,0.0,0.0
92688,11,2022,R,N,1977,632363.0,320.0,electricity,0.0,0.0
92691,11,2022,R,Y,3881,1415687.0,365.0,electricity,0.0,0.0
92692,11,2022,R,N,6310,2335897.0,370.0,electricity,0.0,0.0
92694,11,2022,R,N,12242,5269831.0,430.0,electricity,0.0,0.0
91901,12,2022,R,Y,8210,6200414.0,755.0,electricity,0.0,0.0
91902,12,2022,R,N,4493,2550344.0,568.0,electricity,0.0,0.0
91905,12,2022,R,Y,277,195130.0,704.0,electricity,0.0,0.0
91906,12,2022,R,Y,2011,1545946.0,769.0,electricity,0.0,0.0
91910,12,2022,R,Y,3727,1194769.0,321.0,electricity,0.0,0.0
91911,12,2022,R,Y,2921,874953.0,300.0,electricity,0.0,0.0
91913,12,2022,R,N,3249,1026327.0,316.0,electricity,0.0,0.0
91914,12,2022,R,N,733,253875.0,346.0,electricity,0.0,0.0
91915,12,2022,R,Y,1966,635262.0,323.0,electricity,0.0,0.0
91917,12,2022,R,N,212,219231.0,1034.0,electricity,0.0,0.0
91932,12,2022,R,N,1910,509715.0,267.0,electricity,0.0,0.0
91935,12,2022,R,N,2890,2443048.0,845.0,electricity,0.0,0.0
91941,12,2022,R,N,6291,3297752.0,524.0,electricity,0.0,0.0
91942,12,2022,R,N,3336,1032953.0,310.0,electricity,0.0,0.0
91945,12,2022,R,N,9014,3741065.0,415.0,electricity,0.0,0.0
91950,12,2022,R,Y,15738,6154286.0,391.0,electricity,0.0,0.0
91977,12,2022,R,N,18516,8291504.0,448.0,electricity,0.0,0.0
91978,12,2022,R,N,2954,1622424.0,549.0,electricity,0.0,0.0
92003,12,2022,R,N,1927,1469679.0,763.0,electricity,0.0,0.0
92004,12,2022,R,Y,2219,1021166.0,460.0,electricity,0.0,0.0
92007,12,2022,R,N,810,270914.0,334.0,electricity,0.0,0.0
92008,12,2022,R,N,3522,1328280.0,377.0,electricity,0.0,0.0
92009,12,2022,R,N,3170,1353170.0,427.0,electricity,0.0,0.0
92010,12,2022,R,N,1791,803404.0,449.0,electricity,0.0,0.0
92011,12,2022,R,N,2084,780249.0,374.0,electricity,0.0,0.0
92014,12,2022,R,N,1725,1002876.0,581.0,electricity,0.0,0.0
92019,12,2022,R,N,14525,7702521.0,530.0,electricity,0.0,0.0
92020,12,2022,R,N,20654,9574087.0,464.0,electricity,0.0,0.0
92021,12,2022,R,N,21198,10804620.0,510.0,electricity,0.0,0.0
92024,12,2022,R,Y,3445,1356472.0,394.0,electricity,0.0,0.0
92025,12,2022,R,Y,15473,7064999.0,457.0,electricity,0.0,0.0
92026,12,2022,R,Y,18157,9325652.0,514.0,electricity,0.0,0.0
92027,12,2022,R,Y,16264,7348664.0,452.0,electricity,0.0,0.0
92028,12,2022,R,Y,17326,10169340.0,587.0,electricity,0.0,0.0
92029,12,2022,R,N,7249,4777242.0,659.0,electricity,0.0,0.0
92036,12,2022,R,Y,2376,1671468.0,703.0,electricity,0.0,0.0
92037,12,2022,R,Y,3039,1265468.0,416.0,electricity,0.0,0.0
92040,12,2022,R,N,14015,7906990.0,564.0,electricity,0.0,0.0
92054,12,2022,R,Y,15847,6555096.0,414.0,electricity,0.0,0.0
92056,12,2022,R,N,20374,8129654.0,399.0,electricity,0.0,0.0
92057,12,2022,R,N,19659,8079659.0,411.0,electricity,0.0,0.0
92058,12,2022,R,Y,7125,4385418.0,615.0,electricity,0.0,0.0
92059,12,2022,R,N,521,469934.0,902.0,electricity,0.0,0.0
92061,12,2022,R,N,986,992780.0,1007.0,electricity,0.0,0.0
92064,12,2022,R,Y,15575,8434290.0,542.0,electricity,0.0,0.0
92065,12,2022,R,Y,12236,9199409.0,752.0,electricity,0.0,0.0
92067,12,2022,R,N,3707,6339052.0,1710.0,electricity,0.0,0.0
92069,12,2022,R,Y,14947,6388789.0,427.0,electricity,0.0,0.0
92071,12,2022,R,Y,19918,8944298.0,449.0,electricity,0.0,0.0
92075,12,2022,R,N,5821,2992447.0,514.0,electricity,0.0,0.0
92078,12,2022,R,N,17301,8314207.0,481.0,electricity,0.0,0.0
92081,12,2022,R,Y,11390,4895816.0,430.0,electricity,0.0,0.0
92082,12,2022,R,Y,6770,5337259.0,788.0,electricity,0.0,0.0
92083,12,2022,R,N,11706,5149637.0,440.0,electricity,0.0,0.0
92084,12,2022,R,Y,15560,8364939.0,538.0,electricity,0.0,0.0
92086,12,2022,R,Y,446,630174.0,1413.0,electricity,0.0,0.0
92091,12,2022,R,N,980,846754.0,864.0,electricity,0.0,0.0
92101,12,2022,R,Y,6552,2822162.0,431.0,electricity,0.0,0.0
92102,12,2022,R,N,2013,641610.0,319.0,electricity,0.0,0.0
92103,12,2022,R,Y,3303,823969.0,249.0,electricity,0.0,0.0
92104,12,2022,R,N,3867,833145.0,215.0,electricity,0.0,0.0
92105,12,2022,R,N,2462,612716.0,249.0,electricity,0.0,0.0
92106,12,2022,R,Y,1184,459007.0,388.0,electricity,0.0,0.0
92107,12,2022,R,N,2041,546123.0,268.0,electricity,0.0,0.0
92108,12,2022,R,N,3569,1160958.0,325.0,electricity,0.0,0.0
92109,12,2022,R,N,4230,1122594.0,265.0,electricity,0.0,0.0
92110,12,2022,R,N,2071,1852023.0,894.0,electricity,0.0,0.0
92111,12,2022,R,Y,2147,649913.0,303.0,electricity,0.0,0.0
92113,12,2022,R,N,1308,344567.0,263.0,electricity,0.0,0.0
92114,12,2022,R,N,2132,664595.0,312.0,electricity,0.0,0.0
92115,12,2022,R,Y,3978,418785.0,105.0,electricity,0.0,0.0
92116,12,2022,R,N,2783,598206.0,215.0,electricity,0.0,0.0
92117,12,2022,R,N,3097,890884.0,288.0,electricity,0.0,0.0
92118,12,2022,R,Y,7952,4346929.0,547.0,electricity,0.0,0.0
92119,12,2022,R,N,1567,503319.0,321.0,electricity,0.0,0.0
92120,12,2022,R,N,2268,745418.0,329.0,electricity,0.0,0.0
92121,12,2022,R,Y,435,985070.0,2265.0,electricity,0.0,0.0
92122,12,2022,R,N,5033,1521627.0,302.0,electricity,0.0,0.0
92123,12,2022,R,Y,2426,1432344.0,590.0,electricity,0.0,0.0
92124,12,2022,R,N,1593,509664.0,320.0,electricity,0.0,0.0
92126,12,2022,R,Y,4432,1234750.0,279.0,electricity,0.0,0.0
92127,12,2022,R,N,8236,4540289.0,551.0,electricity,0.0,0.0
92128,12,2022,R,Y,3330,1344172.0,404.0,electricity,0.0,0.0
92129,12,2022,R,N,2915,896704.0,308.0,electricity,0.0,0.0
92130,12,2022,R,N,3918,1454730.0,371.0,electricity,0.0,0.0
92131,12,2022,R,Y,2447,889447.0,363.0,electricity,0.0,0.0
92139,12,2022,R,N,1116,292478.0,262.0,electricity,0.0,0.0
92154,12,2022,R,Y,2609,1056464.0,405.0,electricity,0.0,0.0
92173,12,2022,R,N,629,85724.0,136.0,electricity,0.0,0.0
92624,12,2022,R,N,2868,1578631.0,550.0,electricity,0.0,0.0
92629,12,2022,R,N,13059,6435489.0,493.0,electricity,0.0,0.0
92651,12,2022,R,Y,1640,1063606.0,649.0,electricity,0.0,0.0
92653,12,2022,R,N,5741,3841963.0,669.0,electricity,0.0,0.0
92656,12,2022,R,N,2337,814317.0,348.0,electricity,0.0,0.0
92672,12,2022,R,Y,15471,7464861.0,483.0,electricity,0.0,0.0
92673,12,2022,R,N,10169,6045312.0,594.0,electricity,0.0,0.0
92675,12,2022,R,Y,11776,7517137.0,638.0,electricity,0.0,0.0
92677,12,2022,R,Y,22812,11196575.0,491.0,electricity,0.0,0.0
92679,12,2022,R,N,3204,2566103.0,801.0,electricity,0.0,0.0
92688,12,2022,R,N,1981,891658.0,450.0,electricity,0.0,0.0
92691,12,2022,R,Y,3899,1851712.0,475.0,electricity,0.0,0.0
92692,12,2022,R,N,6329,3067247.0,485.0,electricity,0.0,0.0
92694,12,2022,R,N,12301,7047393.0,573.0,electricity,0.0,0.0
91901,1,2023,R,Y,4840,3672781.0,759.0,electricity,0.0,0.0
