ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh,energy_type,TotalTherms,AverageTherms,location_id,temperature_2m_mean (°C),apparent_temperature_mean (°C),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°)
92061,1,2024,R,N,375,271384.0,724.0,electricity,0.0,0.0,52,10.619354838709675,8.738709677419354,36821.98677419355,28920.549032258063,2.893548387096774,2.893548387096774,0.0,3.2580645161290325,9.30967741935484,29.88064516129032,203.2258064516129
92064,1,2024,R,Y,15744,6875536.0,437.0,electricity,0.0,0.0,53,11.380645161290325,9.483870967741936,36895.18,28960.24516129032,3.5451612903225804,3.5451612903225804,0.0,3.129032258064516,14.906451612903227,28.76129032258065,130.4193548387097
92065,1,2024,R,Y,3370,1699439.0,504.0,electricity,0.0,0.0,54,9.812903225806451,7.490322580645161,36876.930645161294,28489.56258064516,4.129032258064516,4.129032258064516,0.0,3.806451612903226,14.49032258064516,28.648387096774197,129.16129032258064
92067,1,2024,R,N,711,736323.0,1036.0,electricity,0.0,0.0,56,12.09032258064516,10.358064516129032,36895.18,28963.52870967742,3.370967741935484,3.370967741935484,0.0,3.032258064516129,14.99032258064516,29.187096774193545,104.80645161290325
92069,1,2024,R,Y,2980,671397.0,225.0,electricity,0.0,0.0,57,11.051612903225807,9.187096774193549,36858.64612903226,29139.43967741936,3.2580645161290325,3.2580645161290325,0.0,2.7419354838709675,14.19032258064516,30.306451612903224,149.09677419354838
92071,1,2024,R,Y,20021,8010152.0,400.0,electricity,0.0,0.0,59,12.3,10.580645161290322,36931.59129032258,28684.61,3.2193548387096773,3.2193548387096773,0.0,3.3870967741935485,15.106451612903228,28.75483870967742,161.19354838709677
92075,1,2024,R,N,5648,2650718.0,469.0,electricity,0.0,0.0,60,12.6,10.832258064516129,36895.18,29107.867096774196,3.2419354838709675,3.2419354838709675,0.0,2.5161290322580645,17.070967741935487,32.13548387096775,135.74193548387098
92078,1,2024,R,N,3432,1253612.0,365.0,electricity,0.0,0.0,61,10.896774193548389,9.0,36858.64612903226,29139.43967741936,3.2580645161290325,3.2580645161290325,0.0,2.7419354838709675,14.19032258064516,30.306451612903224,149.09677419354838
92081,1,2024,R,Y,11012,4162199.0,378.0,electricity,0.0,0.0,62,11.570967741935483,9.729032258064516,36858.64612903226,28897.839032258064,3.05483870967742,3.05483870967742,0.0,2.5161290322580645,15.432258064516128,29.86774193548387,156.25806451612902
92082,1,2024,R,Y,2169,1180277.0,544.0,electricity,0.0,0.0,63,10.577419354838709,8.683870967741935,36821.98677419355,28920.549032258063,2.893548387096774,2.893548387096774,0.0,3.2580645161290325,9.30967741935484,29.88064516129032,203.2258064516129
92083,1,2024,R,N,10766,3947047.0,367.0,electricity,0.0,0.0,64,11.580645161290322,9.793548387096775,36840.33225806452,28911.81967741936,2.632258064516129,2.632258064516129,0.0,2.548387096774193,15.4,30.62258064516129,118.16129032258064
92084,1,2024,R,Y,12059,4678651.0,388.0,electricity,0.0,0.0,65,10.816129032258065,8.82258064516129,36840.33225806452,28992.26258064516,3.048387096774193,3.048387096774193,0.0,2.6451612903225805,13.693548387096774,31.19677419354839,135.7741935483871
92086,1,2024,R,Y,103,72679.0,706.0,electricity,0.0,0.0,66,9.241935483870968,6.254838709677419,36821.98677419355,29146.99258064516,2.2548387096774194,2.2483870967741937,0.004516129032258,1.967741935483871,13.351612903225806,47.480645161290326,228.83870967741936
92091,1,2024,R,N,160,93251.0,583.0,electricity,0.0,0.0,67,12.038709677419355,10.26774193548387,36895.18,28963.52870967742,3.370967741935484,3.370967741935484,0.0,3.032258064516129,14.99032258064516,29.187096774193545,104.80645161290325
92101,1,2024,R,Y,13462,4809488.0,357.0,electricity,0.0,0.0,71,12.612903225806452,10.729032258064516,36967.87612903226,29091.71677419355,3.1,3.1,0.0,2.193548387096774,17.80322580645161,30.570967741935487,146.4193548387097
92102,1,2024,R,N,3802,1033759.0,272.0,electricity,0.0,0.0,72,12.438709677419356,10.503225806451614,36967.87612903226,29091.71677419355,3.1,3.1,0.0,2.193548387096774,17.80322580645161,30.570967741935487,146.4193548387097
92103,1,2024,R,Y,6264,1648565.0,263.0,electricity,0.0,0.0,73,12.080645161290322,10.035483870967743,36967.87612903226,29091.71677419355,3.1,3.1,0.0,2.193548387096774,17.80322580645161,30.570967741935487,146.4193548387097
92104,1,2024,R,N,7186,1584022.0,220.0,electricity,0.0,0.0,74,11.94516129032258,9.883870967741936,36967.87612903226,29091.71677419355,3.1,3.1,0.0,2.193548387096774,17.80322580645161,30.570967741935487,146.4193548387097
92105,1,2024,R,N,4741,1216195.0,257.0,electricity,0.0,0.0,75,12.112903225806452,10.087096774193547,36967.87612903226,29091.71677419355,3.1,3.1,0.0,2.193548387096774,17.80322580645161,30.570967741935487,146.4193548387097
92106,1,2024,R,Y,1722,591812.0,344.0,electricity,0.0,0.0,76,12.519354838709678,10.596774193548388,36967.87612903226,29091.71677419355,3.1,3.1,0.0,2.193548387096774,17.80322580645161,30.570967741935487,146.4193548387097
92107,1,2024,R,N,3695,962101.0,260.0,electricity,0.0,0.0,77,12.22258064516129,10.23225806451613,36967.87612903226,29091.71677419355,3.1,3.1,0.0,2.193548387096774,17.80322580645161,30.570967741935487,146.4193548387097
92108,1,2024,R,N,7148,2211988.0,309.0,electricity,0.0,0.0,78,12.59032258064516,10.851612903225806,36949.74870967742,29130.607096774194,2.5387096774193547,2.5387096774193547,0.0,2.193548387096774,17.683870967741935,32.145161290322584,171.1290322580645
92109,1,2024,R,N,7829,2051771.0,262.0,electricity,0.0,0.0,79,12.738709677419354,11.041935483870969,36949.74870967742,29130.607096774194,2.5387096774193547,2.5387096774193547,0.0,2.193548387096774,17.683870967741935,32.145161290322584,171.1290322580645
92110,1,2024,R,N,3623,1062183.0,293.0,electricity,0.0,0.0,80,12.712903225806452,11.029032258064516,36949.74870967742,29130.607096774194,2.5387096774193547,2.5387096774193547,0.0,2.193548387096774,17.683870967741935,32.145161290322584,171.1290322580645
92111,1,2024,R,Y,3553,1016097.0,286.0,electricity,0.0,0.0,81,12.14516129032258,10.303225806451612,36949.74870967742,29130.607096774194,2.5387096774193547,2.5387096774193547,0.0,2.193548387096774,17.683870967741935,32.145161290322584,171.1290322580645
92113,1,2024,R,N,2686,711225.0,265.0,electricity,0.0,0.0,82,12.52258064516129,10.612903225806452,36967.87612903226,29091.71677419355,3.1,3.1,0.0,2.193548387096774,17.80322580645161,30.570967741935487,146.4193548387097
92114,1,2024,R,N,2721,1004610.0,369.0,electricity,0.0,0.0,83,12.170967741935485,10.40967741935484,36967.87612903226,28955.07064516129,3.3774193548387093,3.3774193548387093,0.0,2.5806451612903225,15.619354838709675,29.40967741935484,164.29032258064515
92115,1,2024,R,Y,6519,934628.0,143.0,electricity,0.0,0.0,84,11.951612903225806,10.12258064516129,36949.74870967742,28808.876451612905,2.796774193548387,2.796774193548387,0.0,2.7096774193548385,16.625806451612902,30.24516129032258,149.4516129032258
92116,1,2024,R,N,5049,1114338.0,221.0,electricity,0.0,0.0,85,11.980645161290322,10.083870967741936,36949.74870967742,29130.607096774194,2.5387096774193547,2.5387096774193547,0.0,2.193548387096774,17.683870967741935,32.145161290322584,171.1290322580645
92117,1,2024,R,N,4592,1251962.0,273.0,electricity,0.0,0.0,86,12.106451612903228,10.25483870967742,36949.74870967742,29130.607096774194,2.5387096774193547,2.5387096774193547,0.0,2.193548387096774,17.683870967741935,32.145161290322584,171.1290322580645
92118,1,2024,R,Y,7913,4207371.0,532.0,electricity,0.0,0.0,87,12.870967741935484,11.15483870967742,36985.9735483871,29068.85064516129,3.658064516129032,3.658064516129032,0.0,2.4838709677419355,16.503225806451614,31.93870967741936,166.38709677419354
92119,1,2024,R,N,2033,650700.0,320.0,electricity,0.0,0.0,88,10.932258064516128,8.903225806451612,36949.74870967742,28847.613225806454,3.0387096774193547,3.0387096774193547,0.0,3.161290322580645,14.63225806451613,28.44193548387097,156.93548387096774
92120,1,2024,R,N,3527,1180796.0,335.0,electricity,0.0,0.0,89,12.161290322580646,10.374193548387098,36949.74870967742,28808.876451612905,2.796774193548387,2.796774193548387,0.0,2.7096774193548385,16.625806451612902,30.24516129032258,149.4516129032258
92121,1,2024,R,Y,634,1052921.0,1661.0,electricity,0.0,0.0,90,12.448387096774193,10.558064516129033,36931.59129032258,28968.01580645161,2.570967741935484,2.570967741935484,0.0,2.5806451612903225,18.070967741935487,32.35806451612903,171.8709677419355
92122,1,2024,R,N,8894,3003921.0,338.0,electricity,0.0,0.0,91,12.306451612903226,10.380645161290325,36931.59129032258,28968.01580645161,2.570967741935484,2.570967741935484,0.0,2.5806451612903225,18.070967741935487,32.35806451612903,171.8709677419355
92123,1,2024,R,Y,4120,1782461.0,433.0,electricity,0.0,0.0,92,11.948387096774193,10.064516129032258,36949.74870967742,29130.607096774194,2.5387096774193547,2.5387096774193547,0.0,2.193548387096774,17.683870967741935,32.145161290322584,171.1290322580645
92124,1,2024,R,N,2572,791397.0,308.0,electricity,0.0,0.0,93,11.82258064516129,9.958064516129031,36949.74870967742,28808.876451612905,2.796774193548387,2.796774193548387,0.0,2.7096774193548385,16.625806451612902,30.24516129032258,149.4516129032258
92126,1,2024,R,Y,6986,1962801.0,281.0,electricity,0.0,0.0,94,12.1,10.180645161290323,36913.40322580645,28798.003548387096,3.1322580645161286,3.1322580645161286,0.0,3.612903225806452,16.441935483870967,28.958064516129035,119.3225806451613
92127,1,2024,R,N,3270,1925742.0,589.0,electricity,0.0,0.0,95,11.561290322580644,9.670967741935485,36895.18,28963.52870967742,3.370967741935484,3.370967741935484,0.0,3.032258064516129,14.99032258064516,29.187096774193545,104.80645161290325
92128,1,2024,R,Y,4908,1897018.0,387.0,electricity,0.0,0.0,96,11.13225806451613,9.17741935483871,36895.18,28960.24516129032,3.5451612903225804,3.5451612903225804,0.0,3.129032258064516,14.906451612903227,28.76129032258065,130.4193548387097
92129,1,2024,R,N,3783,1227573.0,324.0,electricity,0.0,0.0,97,11.83548387096774,9.851612903225806,36913.40322580645,28798.003548387096,3.1322580645161286,3.1322580645161286,0.0,3.612903225806452,16.441935483870967,28.958064516129035,119.3225806451613
92130,1,2024,R,N,5580,1949425.0,349.0,electricity,0.0,0.0,98,12.661290322580646,10.84516129032258,36913.40322580645,28880.67741935484,2.858064516129033,2.858064516129033,0.0,2.806451612903226,17.44516129032258,31.164516129032258,160.16129032258064
92131,1,2024,R,Y,2887,949612.0,329.0,electricity,0.0,0.0,99,11.667741935483871,9.667741935483871,36931.59129032258,28784.16677419355,3.074193548387097,3.074193548387097,0.0,3.193548387096774,17.016129032258064,29.835483870967742,146.32258064516128
92139,1,2024,R,N,1669,489527.0,293.0,electricity,0.0,0.0,104,12.583870967741936,10.938709677419356,36985.9735483871,28894.871290322582,3.967741935483872,3.967741935483872,0.0,2.774193548387097,14.78064516129032,29.203225806451613,162.5483870967742
92154,1,2024,R,Y,4268,1493426.0,350.0,electricity,0.0,0.0,108,12.0,10.109677419354838,37004.04032258064,28712.995483870967,3.5258064516129037,3.5258064516129037,0.0,3.129032258064516,14.86774193548387,26.916129032258063,145.32258064516128
92173,1,2024,R,N,1019,208053.0,204.0,electricity,0.0,0.0,111,12.86774193548387,11.14516129032258,37004.04032258064,29034.528387096776,3.0612903225806454,3.0612903225806454,0.0,2.7096774193548385,16.73548387096774,30.561290322580643,161.83870967741936
92672,1,2024,R,Y,15458,6423113.0,416.0,electricity,0.0,0.0,114,12.151612903225804,10.470967741935484,36803.60838709678,29292.835161290324,2.574193548387097,2.574193548387097,0.0,2.5161290322580645,14.693548387096774,29.95483870967742,204.16129032258064
91901,2,2024,R,Y,2425,1212492.0,500.0,electricity,0.0,0.0,0,10.117241379310345,8.303448275862069,39693.67448275862,26318.735517241377,6.575862068965518,6.568965517241379,0.0048275862068965,6.068965517241379,14.93793103448276,32.64137931034483,228.3448275862069
91902,2,2024,R,N,911,412897.0,453.0,electricity,0.0,0.0,1,12.73103448275862,11.39655172413793,39714.541034482754,27617.95206896552,5.048275862068966,5.048275862068966,0.0,5.137931034482759,17.368965517241378,34.02068965517241,215.48275862068965
91906,2,2024,R,Y,538,230263.0,428.0,electricity,0.0,0.0,3,7.979310344827587,4.903448275862068,39714.541034482754,26860.456896551725,3.782758620689655,3.693103448275862,0.0627586206896551,5.965517241379311,19.910344827586208,42.59655172413793,208.1034482758621
91910,2,2024,R,Y,5701,1406787.0,247.0,electricity,0.0,0.0,4,12.76551724137931,11.275862068965518,39714.541034482754,27705.526206896557,6.544827586206897,6.544827586206897,0.0,5.103448275862069,19.372413793103448,36.66896551724138,222.93103448275863
91911,2,2024,R,Y,4891,1309538.0,268.0,electricity,0.0,0.0,5,12.689655172413794,11.13103448275862,39724.95034482759,27831.330344827584,5.141379310344828,5.141379310344828,0.0,4.931034482758621,19.593103448275865,35.01379310344827,226.0
91913,2,2024,R,N,5031,1389200.0,276.0,electricity,0.0,0.0,6,12.23448275862069,10.786206896551723,39714.541034482754,27617.95206896552,5.048275862068966,5.048275862068966,0.0,5.137931034482759,17.368965517241378,34.02068965517241,215.48275862068965
91914,2,2024,R,N,697,188742.0,271.0,electricity,0.0,0.0,7,11.775862068965518,10.193103448275863,39714.541034482754,27617.95206896552,5.048275862068966,5.048275862068966,0.0,5.137931034482759,17.368965517241378,34.02068965517241,215.48275862068965
91915,2,2024,R,Y,3065,916463.0,299.0,electricity,0.0,0.0,8,12.06551724137931,10.56896551724138,39714.541034482754,27617.95206896552,5.048275862068966,5.048275862068966,0.0,5.137931034482759,17.368965517241378,34.02068965517241,215.48275862068965
91932,2,2024,R,N,3162,722457.0,228.0,electricity,0.0,0.0,12,13.120689655172416,11.693103448275863,39724.95034482759,27831.330344827584,5.141379310344828,5.141379310344828,0.0,4.931034482758621,19.593103448275865,35.01379310344827,226.0
91935,2,2024,R,N,587,278432.0,474.0,electricity,0.0,0.0,14,10.53793103448276,8.810344827586206,39704.11586206896,26800.889310344828,5.210344827586207,5.144827586206896,0.0458620689655172,5.827586206896552,15.3,31.55172413793104,227.79310344827587
91941,2,2024,R,N,2863,827777.0,289.0,electricity,0.0,0.0,15,12.120689655172416,10.696551724137931,39693.67448275862,27584.791379310343,5.641379310344828,5.641379310344828,0.0,5.827586206896552,17.210344827586205,32.31379310344828,199.48275862068965
91942,2,2024,R,N,5433,1469847.0,271.0,electricity,0.0,0.0,16,11.889655172413793,10.275862068965518,39693.67448275862,27669.30862068965,5.76896551724138,5.76896551724138,0.0,5.310344827586207,19.20689655172414,34.62068965517241,170.0344827586207
91945,2,2024,R,N,9099,2863402.0,315.0,electricity,0.0,0.0,17,12.16206896551724,10.675862068965518,39704.11586206896,27604.90655172414,4.431034482758621,4.431034482758621,0.0,4.827586206896552,18.06896551724138,33.89655172413793,204.3448275862069
91950,2,2024,R,Y,2407,818284.0,340.0,electricity,0.0,0.0,19,12.848275862068968,11.379310344827584,39714.541034482754,27705.526206896557,6.544827586206897,6.544827586206897,0.0,5.103448275862069,19.372413793103448,36.66896551724138,222.93103448275863
91977,2,2024,R,N,3377,874011.0,259.0,electricity,0.0,0.0,22,11.889655172413793,10.413793103448276,39704.11586206896,27681.36413793104,4.589655172413793,4.589655172413793,0.0,5.241379310344827,16.599999999999998,32.98275862068966,209.48275862068965
91978,2,2024,R,N,597,178685.0,299.0,electricity,0.0,0.0,23,11.548275862068964,9.986206896551725,39704.11586206896,27681.36413793104,4.589655172413793,4.589655172413793,0.0,5.241379310344827,16.599999999999998,32.98275862068966,209.48275862068965
92003,2,2024,R,N,422,170950.0,405.0,electricity,0.0,0.0,25,12.16551724137931,10.993103448275862,39620.12413793104,27569.91724137931,7.779310344827586,7.779310344827586,0.0,6.0344827586206895,14.451724137931036,32.58620689655172,148.51724137931035
92004,2,2024,R,Y,408,79710.0,195.0,electricity,0.0,0.0,26,14.727586206896552,12.244827586206895,39630.68103448276,30807.3,1.0,1.0,0.0,1.137931034482759,19.955172413793104,32.282758620689656,269.9655172413793
92007,2,2024,R,N,1079,312052.0,289.0,electricity,0.0,0.0,27,12.741379310344827,11.258620689655173,39662.25206896552,27635.688275862067,6.706896551724138,6.706896551724138,0.0,6.103448275862069,19.56896551724138,36.720689655172414,191.27586206896552
92008,2,2024,R,N,4589,1429156.0,311.0,electricity,0.0,0.0,28,12.46551724137931,11.158620689655171,39641.22137931034,27272.700344827583,7.375862068965517,7.375862068965517,0.0,5.862068965517241,17.941379310344825,34.48620689655173,209.44827586206893
92009,2,2024,R,N,4130,1296265.0,314.0,electricity,0.0,0.0,29,11.948275862068966,10.60344827586207,39651.74620689656,27487.274827586207,7.358620689655172,7.358620689655172,0.0,6.206896551724138,17.26896551724138,33.56206896551724,234.1379310344828
92010,2,2024,R,N,2299,795588.0,346.0,electricity,0.0,0.0,30,12.43448275862069,11.124137931034484,39641.22137931034,27272.700344827583,7.375862068965517,7.375862068965517,0.0,5.862068965517241,17.941379310344825,34.48620689655173,209.44827586206893
92011,2,2024,R,N,2759,827201.0,300.0,electricity,0.0,0.0,31,12.189655172413794,10.906896551724138,39651.74620689656,27487.274827586207,7.358620689655172,7.358620689655172,0.0,6.206896551724138,17.26896551724138,33.56206896551724,234.1379310344828
92014,2,2024,R,N,1796,701770.0,391.0,electricity,0.0,0.0,32,12.9,11.424137931034483,39672.74413793104,27578.9151724138,5.482758620689655,5.482758620689655,0.0,5.620689655172414,20.144827586206898,35.858620689655176,218.17241379310343
92019,2,2024,R,N,7243,2482839.0,343.0,electricity,0.0,0.0,33,12.36896551724138,11.00344827586207,39693.67448275862,27584.791379310343,5.641379310344828,5.641379310344828,0.0,5.827586206896552,17.210344827586205,32.31379310344828,199.48275862068965
92020,2,2024,R,N,19605,7276490.0,371.0,electricity,0.0,0.0,34,12.444827586206896,11.110344827586207,39693.67448275862,27584.791379310343,5.641379310344828,5.641379310344828,0.0,5.827586206896552,17.210344827586205,32.31379310344828,199.48275862068965
92021,2,2024,R,N,12386,4057748.0,328.0,electricity,0.0,0.0,35,11.83448275862069,10.46206896551724,39683.21724137931,26429.22172413793,4.706896551724138,4.706896551724138,0.0,6.206896551724138,15.43103448275862,31.310344827586206,232.06896551724137
92024,2,2024,R,Y,4352,1374549.0,316.0,electricity,0.0,0.0,36,12.155172413793103,10.858620689655172,39651.74620689656,27487.274827586207,7.358620689655172,7.358620689655172,0.0,6.206896551724138,17.26896551724138,33.56206896551724,234.1379310344828
92025,2,2024,R,Y,2662,687770.0,258.0,electricity,0.0,0.0,37,11.875862068965516,10.682758620689656,39651.74620689656,27416.38724137931,6.6482758620689655,6.6482758620689655,0.0,6.275862068965517,15.844827586206897,33.293103448275865,210.51724137931035
92026,2,2024,R,Y,2931,957960.0,327.0,electricity,0.0,0.0,38,10.489655172413793,8.806896551724138,39630.68103448276,26803.13310344828,8.144827586206898,8.093103448275862,0.0362068965517241,7.310344827586207,13.951724137931036,32.43448275862069,171.93103448275863
92027,2,2024,R,Y,2676,620200.0,232.0,electricity,0.0,0.0,39,9.558620689655172,7.775862068965517,39641.22137931034,24858.31103448276,8.66551724137931,8.39655172413793,0.1882758620689655,8.03448275862069,13.848275862068968,33.42068965517242,157.72413793103448
92028,2,2024,R,N,3765,1179836.0,313.0,electricity,0.0,0.0,40,11.510344827586207,10.20689655172414,39609.548275862064,26976.102758620687,7.558620689655173,7.558620689655173,0.0,5.965517241379311,12.403448275862068,32.12068965517241,154.6206896551724
92029,2,2024,R,N,1246,973813.0,782.0,electricity,0.0,0.0,41,10.87241379310345,9.410344827586206,39651.74620689656,27416.38724137931,6.6482758620689655,6.6482758620689655,0.0,6.275862068965517,15.844827586206897,33.293103448275865,210.51724137931035
92036,2,2024,R,Y,371,190334.0,513.0,electricity,0.0,0.0,42,9.43793103448276,6.886206896551725,39662.25206896552,29080.633793103447,1.9551724137931037,1.9551724137931037,0.0,3.5172413793103448,14.39655172413793,39.61379310344827,231.51724137931035
92037,2,2024,R,Y,5085,1827503.0,359.0,electricity,0.0,0.0,43,12.848275862068968,11.33448275862069,39683.21724137931,27853.45172413793,5.624137931034483,5.624137931034483,0.0,5.344827586206897,20.975862068965515,36.90689655172414,210.7586206896552
92040,2,2024,R,N,3299,1568867.0,476.0,electricity,0.0,0.0,44,10.341379310344829,8.672413793103448,39672.74413793104,25645.22655172414,5.355172413793104,5.33448275862069,0.0144827586206896,6.275862068965517,13.989655172413793,34.91724137931035,199.27586206896552
92054,2,2024,R,Y,15839,4798562.0,303.0,electricity,0.0,0.0,45,12.762068965517242,11.313793103448276,39630.68103448276,27244.526896551724,7.1482758620689655,7.1482758620689655,0.0,6.068965517241379,19.46206896551724,35.765517241379314,204.51724137931035
92056,2,2024,R,N,20483,6060529.0,296.0,electricity,0.0,0.0,47,11.96206896551724,10.548275862068964,39630.68103448276,27214.34275862069,7.693103448275862,7.693103448275862,0.0,6.0,17.5,35.175862068965515,198.1034482758621
92057,2,2024,R,N,19699,5884381.0,299.0,electricity,0.0,0.0,48,12.210344827586209,11.079310344827586,39620.12413793104,27311.594827586207,7.989655172413792,7.989655172413792,0.0,6.344827586206897,16.041379310344826,33.300000000000004,204.6551724137931
92058,2,2024,R,Y,7084,2721557.0,384.0,electricity,0.0,0.0,49,11.910344827586206,10.693103448275863,39620.12413793104,27311.594827586207,7.989655172413792,7.989655172413792,0.0,6.344827586206897,16.041379310344826,33.300000000000004,204.6551724137931
92059,2,2024,R,N,423,262056.0,620.0,electricity,0.0,0.0,50,11.082758620689654,9.66551724137931,39609.548275862064,26976.102758620687,7.558620689655173,7.558620689655173,0.0,5.965517241379311,12.403448275862068,32.12068965517241,154.6206896551724
92061,2,2024,R,N,378,243231.0,643.0,electricity,0.0,0.0,52,10.210344827586209,8.73103448275862,39620.12413793104,26111.43689655172,9.244827586206895,8.73793103448276,0.3548275862068965,7.758620689655173,10.76551724137931,34.713793103448275,202.51724137931035
92064,2,2024,R,Y,15764,5792612.0,367.0,electricity,0.0,0.0,53,11.451724137931036,10.0,39662.25206896552,26945.33620689655,6.651724137931034,6.651724137931034,0.0,6.241379310344827,16.631034482758622,32.672413793103445,206.27586206896552
92065,2,2024,R,Y,3164,1425830.0,451.0,electricity,0.0,0.0,54,9.83793103448276,8.037931034482758,39651.74620689656,25228.51310344828,6.837931034482758,6.720689655172414,0.0820689655172414,6.586206896551724,15.789655172413791,31.01034482758621,198.20689655172413
92067,2,2024,R,N,577,569706.0,987.0,electricity,0.0,0.0,56,12.220689655172412,10.875862068965516,39662.25206896552,27372.863103448275,6.927586206896552,6.927586206896552,0.0,6.448275862068965,17.28965517241379,34.203448275862065,164.58620689655172
92069,2,2024,R,Y,2806,578005.0,206.0,electricity,0.0,0.0,57,11.348275862068968,9.903448275862068,39641.22137931034,27379.31965517241,7.706896551724138,7.706896551724138,0.0,6.344827586206897,15.855172413793104,33.86551724137931,184.93103448275863
92071,2,2024,R,Y,20034,6931339.0,346.0,electricity,0.0,0.0,59,12.479310344827583,11.13103448275862,39683.21724137931,27314.41,7.051724137931035,7.051724137931035,0.0,6.275862068965517,17.548275862068966,32.220689655172414,194.1379310344828
92075,2,2024,R,N,5664,2315808.0,409.0,electricity,0.0,0.0,60,12.66551724137931,11.16206896551724,39662.25206896552,27635.688275862067,6.706896551724138,6.706896551724138,0.0,6.103448275862069,19.56896551724138,36.720689655172414,191.27586206896552
92078,2,2024,R,N,3207,1009819.0,315.0,electricity,0.0,0.0,61,11.186206896551724,9.703448275862067,39641.22137931034,27379.31965517241,7.706896551724138,7.706896551724138,0.0,6.344827586206897,15.855172413793104,33.86551724137931,184.93103448275863
92081,2,2024,R,Y,11030,3652719.0,331.0,electricity,0.0,0.0,62,11.875862068965516,10.417241379310346,39641.22137931034,27272.700344827583,7.375862068965517,7.375862068965517,0.0,5.862068965517241,17.941379310344825,34.48620689655173,209.44827586206893
92082,2,2024,R,Y,2100,1012297.0,482.0,electricity,0.0,0.0,63,10.158620689655171,8.66551724137931,39620.12413793104,26111.43689655172,9.244827586206895,8.73793103448276,0.3548275862068965,7.758620689655173,10.76551724137931,34.713793103448275,202.51724137931035
92083,2,2024,R,N,10786,3456061.0,320.0,electricity,0.0,0.0,64,11.86896551724138,10.444827586206896,39630.68103448276,27214.34275862069,7.693103448275862,7.693103448275862,0.0,6.0,17.5,35.175862068965515,198.1034482758621
92084,2,2024,R,Y,12032,4072669.0,338.0,electricity,0.0,0.0,65,10.941379310344828,9.3,39630.68103448276,27372.12827586207,7.589655172413793,7.589655172413793,0.0,6.344827586206897,15.775862068965518,35.217241379310344,178.31034482758622
92086,2,2024,R,Y,107,63483.0,593.0,electricity,0.0,0.0,66,8.855172413793104,6.241379310344827,39620.12413793104,29123.96793103448,2.413793103448276,2.4103448275862065,0.0024137931034482,4.068965517241379,13.051724137931034,45.60344827586207,248.1034482758621
92091,2,2024,R,N,147,76660.0,521.0,electricity,0.0,0.0,67,12.137931034482758,10.79310344827586,39662.25206896552,27372.863103448275,6.927586206896552,6.927586206896552,0.0,6.448275862068965,17.28965517241379,34.203448275862065,164.58620689655172
92101,2,2024,R,Y,13814,4475006.0,324.0,electricity,0.0,0.0,71,12.858620689655172,11.248275862068963,39704.11586206896,27695.349655172413,4.996551724137931,4.996551724137931,0.0,4.965517241379311,20.57586206896552,35.293103448275865,211.55172413793105
92102,2,2024,R,N,3903,958049.0,245.0,electricity,0.0,0.0,72,12.686206896551724,11.024137931034485,39704.11586206896,27695.349655172413,4.996551724137931,4.996551724137931,0.0,4.965517241379311,20.57586206896552,35.293103448275865,211.55172413793105
92103,2,2024,R,Y,6443,1540214.0,239.0,electricity,0.0,0.0,73,12.320689655172414,10.56896551724138,39704.11586206896,27695.349655172413,4.996551724137931,4.996551724137931,0.0,4.965517241379311,20.57586206896552,35.293103448275865,211.55172413793105
92104,2,2024,R,N,7433,1513268.0,204.0,electricity,0.0,0.0,74,12.193103448275863,10.406896551724138,39704.11586206896,27695.349655172413,4.996551724137931,4.996551724137931,0.0,4.965517241379311,20.57586206896552,35.293103448275865,211.55172413793105
92105,2,2024,R,N,4890,1140146.0,233.0,electricity,0.0,0.0,75,12.358620689655172,10.610344827586207,39704.11586206896,27695.349655172413,4.996551724137931,4.996551724137931,0.0,4.965517241379311,20.57586206896552,35.293103448275865,211.55172413793105
92106,2,2024,R,Y,1767,537979.0,304.0,electricity,0.0,0.0,76,12.762068965517242,11.124137931034484,39704.11586206896,27695.349655172413,4.996551724137931,4.996551724137931,0.0,4.965517241379311,20.57586206896552,35.293103448275865,211.55172413793105
92107,2,2024,R,N,3797,869882.0,229.0,electricity,0.0,0.0,77,12.472413793103447,10.751724137931037,39704.11586206896,27695.349655172413,4.996551724137931,4.996551724137931,0.0,4.965517241379311,20.57586206896552,35.293103448275865,211.55172413793105
92108,2,2024,R,N,7307,2070775.0,283.0,electricity,0.0,0.0,78,12.713793103448277,11.227586206896552,39693.67448275862,28136.119655172413,5.193103448275862,5.193103448275862,0.0,5.0344827586206895,20.86896551724138,37.16896551724138,242.6206896551724
92109,2,2024,R,N,8058,1797740.0,223.0,electricity,0.0,0.0,79,12.858620689655172,11.424137931034483,39693.67448275862,28136.119655172413,5.193103448275862,5.193103448275862,0.0,5.0344827586206895,20.86896551724138,37.16896551724138,242.6206896551724
92110,2,2024,R,N,3728,1002737.0,269.0,electricity,0.0,0.0,80,12.851724137931036,11.4,39693.67448275862,28136.119655172413,5.193103448275862,5.193103448275862,0.0,5.0344827586206895,20.86896551724138,37.16896551724138,242.6206896551724
